"","Data_Scientist_Skills_ID","Company","Web_scrape_date","state","job_post_link"
"69",4,"Shutterstock",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=5c530db7d1302e6e&fccid=bee6858907df8871&vjs=3"
"70",5,"Medidata Solutions",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=b5616f59f7d5c3c9&fccid=3e34ac4ae73849ba&vjs=3"
"71",5,"Regeneron",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=43c8d38f28a5ba3e&fccid=f042b91ff3f82696&vjs=3"
"72",13,"Lab126",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=7709b7e17851c6b8&fccid=cdb9423a6994f324&vjs=3"
"73",3,"Lab126",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=7709b7e17851c6b8&fccid=cdb9423a6994f324&vjs=3"
"74",15,"Applecart",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=9e81f18f08ba6c82&fccid=c3ef670d668dfdba&vjs=3"
"75",11,"Applecart",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=9e81f18f08ba6c82&fccid=c3ef670d668dfdba&vjs=3"
"76",5,"Smith Hanley Associates",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=ff5089a5d72e3241&fccid=867d82af62a0e5c1&vjs=3"
"77",3,"Gro Intelligence",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=b9bce4e2c2ddc792&fccid=ad54f07d33b76482&vjs=3"
"78",6,"NBCUniversal",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=8dac73a5570c2785&fccid=35d653c09c2712b6&vjs=3"
"79",15,"Regeneron",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=6bcb8c94fb67468a&fccid=f042b91ff3f82696&vjs=3"
"80",5,"New York City ADMIN FOR CHILDREN'S SVCS",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=7d7330660acd48b6&fccid=3dd3aa4c732ecbeb&vjs=3"
"81",4,"New York City ADMIN FOR CHILDREN'S SVCS",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=7d7330660acd48b6&fccid=3dd3aa4c732ecbeb&vjs=3"
"82",11,"Citi",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=f14a3bd932defe0e&fccid=5bcd1ef0a7f4fb99&vjs=3"
"83",4,"Citi",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=f14a3bd932defe0e&fccid=5bcd1ef0a7f4fb99&vjs=3"
"84",13,"Amazon.com",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=85bd466824561b52&fccid=fe2d21eef233e94a&vjs=3"
"85",3,"Amazon.com",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=85bd466824561b52&fccid=fe2d21eef233e94a&vjs=3"
"86",6,"IQ Workforce",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=318ad8941b190a84&fccid=628404266f6c8181&vjs=3"
"87",2,"IQ Workforce",2018-10-23,"NY","https://www.indeed.com/rc/clk?jk=318ad8941b190a84&fccid=628404266f6c8181&vjs=3"
